,movie_id,movie_title,release_date,video_release date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
82,83,Much Ado About Nothing (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BY2Q3YTU4OTgtZTc0My00YmY1LWJmOTQtMmMwNGE2ZjBmNmIxXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
83,84,Robert A. Heinlein's The Puppet Masters (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BNDcyMGRmMTMtZDhiYy00YmM4LTkwNDQtM2FlOGViYTgwZmRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
84,85,"Ref, The (1994)",01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BNDA2Yzg3ZGUtMmJlOC00NzY2LWIxMDYtODcwOTM0ZWZhNWQ0XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85,86,"Remains of the Day, The (1993)",01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BNDYwOThlMDAtYWUwMS00MjY5LTliMGUtZWFiYTA5MjYwZDAyXkEyXkFqcGdeQXVyNjY1NTQ0NDg@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,87,Searching for Bobby Fischer (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BNTNlYjBjMGEtOTFkZS00MjM5LTk2ZTktYWVmZTc4NzE3NzAxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,88,Sleepless in Seattle (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BNWY1MDJkZGUtZTE2OS00ODZiLTlmNzQtMDZjNzM2ZjkwM2QxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
88,89,Blade Runner (1982),01-Jan-1982,,https://m.media-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
89,90,So I Married an Axe Murderer (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BODIxNzJhYjUtZWYwOC00YjI2LWI1ZDgtMDVjMjY3ODUyOGZjXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
90,91,"Nightmare Before Christmas, The (1993)",01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BNWE4OTNiM2ItMjY4Ni00ZTViLWFiZmEtZGEyNGY2ZmNlMzIyXkEyXkFqcGdeQXVyMDU5NDcxNw@@._V1_.jpg,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
91,92,True Romance (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BMDViNjFjOWMtZGZhMi00NmIyLThmYzktODA4MzJhZDZhMDc5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
92,93,Welcome to the Dollhouse (1995),24-May-1996,,https://m.media-amazon.com/images/M/MV5BOGE0N2U2YzItM2NmNy00YTE1LWE1ZjktNWRlMWFhYTQzNzgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
93,94,Home Alone (1990),01-Jan-1990,,https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,95,Aladdin (1992),01-Jan-1992,,https://m.media-amazon.com/images/M/MV5BY2Q2NDI1MjUtM2Q5ZS00MTFlLWJiYWEtNTZmNjQ3OGJkZDgxXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_.jpg,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
95,96,Terminator 2: Judgment Day (1991),01-Jan-1991,,https://m.media-amazon.com/images/M/MV5BMGU2NzRmZjUtOGUxYS00ZjdjLWEwZWItY2NlM2JhNjkxNTFmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
96,97,Dances with Wolves (1990),01-Jan-1990,,https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
97,98,"Silence of the Lambs, The (1991)",01-Jan-1991,,https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
98,99,Snow White and the Seven Dwarfs (1937),01-Jan-1937,,https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_.jpg,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,100,Fargo (1996),14-Feb-1997,,https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
100,101,Heavy Metal (1981),08-Mar-1981,,https://m.media-amazon.com/images/M/MV5BOTc2NzM1ODgtM2RkYi00M2U4LWE4NzEtMDMzZGUzYmI1ZDUzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
101,102,"Aristocats, The (1970)",01-Jan-1970,,https://m.media-amazon.com/images/M/MV5BMTU1MzM0MjcxMF5BMl5BanBnXkFtZTgwODQ0MzcxMTE@._V1_.jpg,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,103,All Dogs Go to Heaven 2 (1996),29-Mar-1996,,https://m.media-amazon.com/images/M/MV5BMzQ5NzdkOWEtNjg3Yi00NzY1LWE1NzItOWFiOGFiYzRiYmJjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103,104,Theodore Rex (1995),29-Mar-1996,,https://m.media-amazon.com/images/M/MV5BMGE2MDBhODctN2JhMy00NGRjLWFlZjAtNjk5MGUwNTBmMzJlXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104,105,Sgt. Bilko (1996),29-Mar-1996,,https://m.media-amazon.com/images/M/MV5BNDI2NzBhMzYtZjk4Zi00M2U0LWJjYTEtNWJlZDY0MDk5OWY1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105,106,Diabolique (1996),01-Jan-1996,,https://m.media-amazon.com/images/M/MV5BNmFmOWRkZWEtYWZlNC00MDQyLWFlODAtODdjNzU5MzY5ZGE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
106,107,Moll Flanders (1996),14-Jun-1996,,https://m.media-amazon.com/images/M/MV5BZDZlODcwNGUtN2JhNi00Njc2LWJmZjYtNWI2ZWE1MTUyNDFjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107,108,Kids in the Hall: Brain Candy (1996),12-Apr-1996,,https://m.media-amazon.com/images/M/MV5BZDJlZDE4N2UtMjhjMC00ZWYyLWFiNjItZjI1NjY0MDE3YjE4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108,109,Mystery Science Theater 3000: The Movie (1996),19-Apr-1996,,https://m.media-amazon.com/images/M/MV5BYzNmN2UzNTAtNmZkMS00MmI3LThhNzEtNjI1YjJlN2JiZjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109,110,Operation Dumbo Drop (1995),01-Jan-1995,,https://m.media-amazon.com/images/M/MV5BZjlhY2JiNTEtYzcyZi00YmVjLThiZGEtODg2Nzk5NTc5OGM0XkEyXkFqcGdeQXVyNDYzNTI2ODc@._V1_.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
110,111,"Truth About Cats & Dogs, The (1996)",26-Apr-1996,,https://m.media-amazon.com/images/M/MV5BOWM0MTA4NjItMzM3ZS00NDJmLTg3NWItNGE5ODIyOGJhNzQ0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
111,112,Flipper (1996),10-May-1996,,https://m.media-amazon.com/images/M/MV5BZmUzZGFiYTYtY2I3Ny00MGJmLTlmZTItNTNhZTJjZGQyNDdiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,113,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",19-Apr-1996,,https://m.media-amazon.com/images/M/MV5BMTA5N2Y0OGItZGZhMi00ZmFjLWIxOGYtYzk5NjRhZjYyMmE5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,114,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,,https://m.media-amazon.com/images/M/MV5BMTk1NzIwNTM1NV5BMl5BanBnXkFtZTcwMDA1NzkyMw@@._V1_.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,115,"Haunted World of Edward D. Wood Jr., The (1995)",26-Apr-1996,,https://m.media-amazon.com/images/M/MV5BOTE1ODI3OTIxNl5BMl5BanBnXkFtZTgwOTQyMzgwMzE@._V1_.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115,116,Cold Comfort Farm (1995),23-Apr-1996,,https://m.media-amazon.com/images/M/MV5BZWI3MTA3NGEtYTg4ZC00MzgwLTliMGQtMjU2MWM5MmVmYThhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116,117,"Rock, The (1996)",07-Jun-1996,,https://m.media-amazon.com/images/M/MV5BMGMwZWU4ZjAtNTA3MC00ZDFkLWE3YzQtZjdiMTk3ZDJiMDM0XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,118,Twister (1996),10-May-1996,,https://m.media-amazon.com/images/M/MV5BODExYTM0MzEtZGY2Yy00N2ExLTkwZjItNGYzYTRmMWZlOGEzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,119,Maya Lin: A Strong Clear Vision (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BYzAxODM4M2UtM2NhZS00OGJlLTlhNDYtMDc1MTkzZGY3Yjg3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119,120,Striptease (1996),28-Jun-1996,,https://m.media-amazon.com/images/M/MV5BYzM1OTQwZGItMTJlYy00NjJmLWEwOTMtMDQzNmU3ZGNiODJiL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
120,121,Independence Day (ID4) (1996),03-Jul-1996,,https://m.media-amazon.com/images/M/MV5BMGQwNDNkMmItYWY1Yy00YTZmLWE5OTAtODU0MGZmMzQ1NDdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
121,122,"Cable Guy, The (1996)",14-Jun-1996,,https://m.media-amazon.com/images/M/MV5BMzE3ZTc5ZjctN2RhZS00NTljLWFkNzgtYWQ1ZjA2NTJmOWE4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
122,123,"Frighteners, The (1996)",19-Jul-1996,,https://m.media-amazon.com/images/M/MV5BNGZlN2Q2NmYtODdjNi00NjJlLWI5NzYtN2Y5NjIzYWUxOWU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
123,124,Lone Star (1996),21-Jun-1996,,https://m.media-amazon.com/images/M/MV5BN2ViYzQ3YTAtZmQ5OS00ZWNkLWFkZWQtYTJiNTI1OWVlMzc0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
124,125,Phenomenon (1996),29-Jun-1996,,https://m.media-amazon.com/images/M/MV5BMjAwMDA2NzEyMl5BMl5BanBnXkFtZTgwNTA2MjgxMTE@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
125,126,"Spitfire Grill, The (1996)",06-Sep-1996,,https://m.media-amazon.com/images/M/MV5BN2RiOTc2MTItNGExNi00MmM0LTk2ZmUtMmYyNWM1MzYxMWRmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126,127,"Godfather, The (1972)",01-Jan-1972,,https://m.media-amazon.com/images/M/MV5BM2MyNjYxNmUtYTAwNi00MTYxLWJmNWYtYzZlODY3ZTk3OTFlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
127,128,Supercop (1992),26-Jul-1996,,https://m.media-amazon.com/images/M/MV5BNWJiMzMzMjAtNmIxZi00Yjk3LWFlYmItNzNiMGZmYjE0NWJlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,129,Bound (1996),04-Oct-1996,,https://m.media-amazon.com/images/M/MV5BNjcwN2RhYWYtOWY1NC00M2JkLTllYWItYzZhOTg4NjZmMDcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
129,130,Kansas City (1996),16-Aug-1996,,https://m.media-amazon.com/images/M/MV5BODE1ZjIwMjYtMmFhMC00NGZiLTgxNmUtYTVmYTg1MDg2NDBkXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,131,Breakfast at Tiffany's (1961),01-Jan-1961,,https://m.media-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
131,132,"Wizard of Oz, The (1939)",01-Jan-1939,,https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_.jpg,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
132,133,Gone with the Wind (1939),01-Jan-1939,,https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
133,134,Citizen Kane (1941),01-Jan-1941,,https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134,135,2001: A Space Odyssey (1968),01-Jan-1968,,https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
135,136,Mr. Smith Goes to Washington (1939),01-Jan-1939,,https://m.media-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,137,Big Night (1996),20-Sep-1996,,https://m.media-amazon.com/images/M/MV5BNTlhODIzNzEtNjE3ZC00NjBjLWE3ZTQtN2U1YjQ0ZGUxODc1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,138,D3: The Mighty Ducks (1996),04-Oct-1996,,https://m.media-amazon.com/images/M/MV5BNWMyZmNkNTMtYTZlMi00MmQ5LWE4NWQtMzVjZWZhNmU1Yjc1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138,139,"Love Bug, The (1969)",01-Jan-1969,,https://m.media-amazon.com/images/M/MV5BMTcyODQ4NzQyM15BMl5BanBnXkFtZTcwMjY5NTUyMQ@@._V1_.jpg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139,140,Homeward Bound: The Incredible Journey (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BMmRlODBjOWEtODViZS00NGNiLWEwNzYtYjIyZWQwZThhODBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,141,"20,000 Leagues Under the Sea (1954)",01-Jan-1954,,https://m.media-amazon.com/images/M/MV5BODYxOTMyM2EtNzUzNC00Yjg2LTg3MjYtZTIyNjhiYzc1NTlkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
141,142,Bedknobs and Broomsticks (1971),01-Jan-1971,,https://m.media-amazon.com/images/M/MV5BMTUxMTY3MTE5OF5BMl5BanBnXkFtZTgwNTQ0ODgxMzE@._V1_.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142,143,"Sound of Music, The (1965)",01-Jan-1965,,https://m.media-amazon.com/images/M/MV5BODIxNjhkYjEtYzUyMi00YTNjLWE1YjktNjAyY2I2MWNkNmNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
143,144,Die Hard (1988),01-Jan-1988,,https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144,145,"Lawnmower Man, The (1992)",01-Jan-1992,,https://m.media-amazon.com/images/M/MV5BYWZhODdkMTEtMzBmNy00NzU5LWIzYjMtYTkwNWE3YTRjOTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
145,146,Unhook the Stars (1996),30-Oct-1996,,https://m.media-amazon.com/images/M/MV5BNDc3ZjNjY2UtODhiMi00NjgyLTg5OTMtMDkwNDA2OGMwOWJhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
146,147,"Long Kiss Goodnight, The (1996)",05-Oct-1996,,https://m.media-amazon.com/images/M/MV5BNTkzOWZkN2QtNDJkYy00OTdjLThlNDQtNDg4MjMyMWE5Y2U5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,148,"Ghost and the Darkness, The (1996)",11-Oct-1996,,https://m.media-amazon.com/images/M/MV5BNWQ4NDRiMWItNGI5Yi00N2U1LTlkMGQtM2VjMzdkZTU0YzYyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,149,Jude (1996),01-Nov-1996,,https://m.media-amazon.com/images/M/MV5BYWFmYzVlNGItZjkzMy00Yzc4LWEyZjctOWUzZDhhMTEzYmVjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
149,150,Swingers (1996),18-Oct-1996,,https://m.media-amazon.com/images/M/MV5BZjg1ZmViMmEtYzIxNi00MzJlLTk4MDktNTE2ZDkwMzEyMjBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
150,151,Willy Wonka and the Chocolate Factory (1971),01-Jan-1971,,https://m.media-amazon.com/images/M/MV5BZTllNDU0ZTItYTYxMC00OTI4LThlNDAtZjNiNzdhMWZiYjNmXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_.jpg,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151,152,Sleeper (1973),01-Jan-1973,,https://m.media-amazon.com/images/M/MV5BMTUzMzY1MzI3Nl5BMl5BanBnXkFtZTcwOTM4OTYwNA@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
152,153,"Fish Called Wanda, A (1988)",01-Jan-1988,,https://m.media-amazon.com/images/M/MV5BNTQ0ODhiNjEtMDFiYi00NmZhLWJkMzQtNTBkOGQwOTliZDAxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
153,154,Monty Python's Life of Brian (1979),01-Jan-1979,,https://m.media-amazon.com/images/M/MV5BMzAwNjU1OTktYjY3Mi00NDY5LWFlZWUtZjhjNGE0OTkwZDkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154,155,Dirty Dancing (1987),01-Jan-1987,,https://m.media-amazon.com/images/M/MV5BMTc3MDY3ODQ2OV5BMl5BanBnXkFtZTgwOTQ2NTYxMTE@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
155,156,Reservoir Dogs (1992),01-Jan-1992,,https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
156,157,Platoon (1986),01-Jan-1986,,https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
157,158,Weekend at Bernie's (1989),01-Jan-1989,,https://m.media-amazon.com/images/M/MV5BZDgwN2QxODItOTcwZS00ZDA1LThjYzUtZTI5NWI3YWY4ZjM4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,159,Basic Instinct (1992),01-Jan-1992,,https://m.media-amazon.com/images/M/MV5BZjk0YmJkNjItNDY3Mi00ZWFiLWEwY2EtMDJlZWJlOWZkNzJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
159,160,Glengarry Glen Ross (1992),01-Jan-1992,,https://m.media-amazon.com/images/M/MV5BNTYzN2MxODMtMDBhOC00Y2M0LTgzMTItMzQ4NDIyYWIwMDEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160,161,Top Gun (1986),01-Jan-1986,,https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
161,162,On Golden Pond (1981),01-Jan-1981,,https://m.media-amazon.com/images/M/MV5BNWQ4MGZlZmYtZjY0MS00N2JhLWE0NmMtOTMwMTk4NDQ4NjE2XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162,163,"Return of the Pink Panther, The (1974)",01-Jan-1974,,https://m.media-amazon.com/images/M/MV5BMTM2ODk5NDU2M15BMl5BanBnXkFtZTcwMDQ0MTMyNA@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,164,"Abyss, The (1989)",01-Jan-1989,,https://m.media-amazon.com/images/M/MV5BYWMzMDNlMDQtMTYyYi00OTM3LTllZDYtYThhMTk5MzNhZTRhXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
164,165,Jean de Florette (1986),01-Jan-1986,,https://m.media-amazon.com/images/M/MV5BYjU4MmY3ZDAtNWIwZC00MDUzLThkYjgtNzNmYThmZTcwMTBjXkEyXkFqcGdeQXVyNTI2ODA2NTc@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
